Swing/Take,Outs,runners_code,count_code,PlateLocHeight,PlateLocSide,ERV_delta
Swing,2,1,1,2.19021,0.67179,-0.031434491724006586
Swing,0,0,5,3.59198,0.48934,-0.0010997696381578118
Swing,0,0,0,0.73094,0.06833,0.002250321102215661
Swing,1,0,9,2.78166,-0.18956,-0.003273485163660432
Swing,2,0,6,2.19728,0.87937,-0.0027686129911500563
Swing,2,0,7,2.14219,-0.8059,-0.0015581637795894446
Swing,2,0,3,1.78291,-0.74229,-0.013103615627274934
Swing,0,0,2,1.44809,-1.06073,-0.001150551464057849
Swing,0,0,0,2.83062,-0.44503,0.0
Swing,0,0,1,1.86919,-0.56302,4.800490696603606e-05
Swing,1,0,6,2.62796,-0.11473,-0.003334708840487111
Swing,2,0,5,1.96759,-0.50086,-0.008303938859494415
Swing,0,0,9,1.21419,0.44061,0.0030843553837095316
Swing,0,0,8,1.99941,0.53741,0.0
Swing,0,1,1,2.31195,1.12001,-0.01750538936311801
Swing,1,1,5,1.89035,0.76273,0.01271417392341024
Swing,1,3,4,1.06411,0.09485,0.025854305360679064
Swing,1,3,8,1.21404,-1.1995,-0.08106020446800453
Swing,2,3,6,2.63326,-0.36993,0.029878048780487804
Swing,2,3,4,1.90344,0.25472,1.002012976860538
Swing,2,5,11,2.14676,-0.65378,0.10253857640617223
Swing,2,5,8,2.10629,-0.60444,-0.1865012559457004
Swing,0,0,7,3.33302,0.19691,-0.0015581637795894446
Swing,0,0,8,2.30861,0.49534,-0.007388489543800994
Swing,1,0,6,1.28853,0.67795,-0.0027686129911500563
Swing,1,0,3,1.50311,-0.56199,0.025958884372725068
Swing,1,2,6,0.88474,-0.07787,0.00954100319505416
Swing,1,2,1,0.55576,-0.81918,-0.04480846774193549
Swing,2,2,6,2.66344,0.59418,0.00954100319505416
Swing,2,2,4,1.99904,0.00035,0.014475949948341185
Swing,2,2,1,0.77112,-1.28391,-0.07556702888244107
Swing,0,0,2,2.01209,0.22991,0.015028871999046388
Swing,0,1,5,2.12167,-0.98558,0.01271417392341024
Swing,0,1,2,3.20073,-0.44251,-0.003650642863614391
Swing,0,1,0,3.96053,0.66964,-0.009063531059795848
Swing,1,1,5,3.22852,0.28533,0.01271417392341024
Swing,1,1,7,2.28779,-0.92948,0.00022020246145342676
Swing,1,1,3,3.35607,-0.41707,-0.0281772753095115
Swing,2,1,5,2.01556,-0.49922,-0.02223304122038299
Swing,0,0,4,0.69167,0.3338,-0.0006141007563030907
Swing,0,0,1,3.06452,0.66159,0.0
Swing,0,0,3,3.17211,0.16495,0.0
Swing,0,0,3,0.85109,-0.9279,-0.004799676767780519
Swing,1,0,5,2.37456,0.7321,-0.0010997696381578118
Swing,1,0,4,2.8167,0.18176,-0.0005660958493370546
Swing,2,0,8,1.83347,0.21487,-0.01569242840329541
Swing,0,0,5,2.231,-0.10534,0.0
Swing,1,0,2,1.9881,-0.13063,0.0010997696381578118
Swing,2,0,4,2.83849,0.195,-0.00887003470883147
Swing,0,0,6,1.52984,0.35184,-0.0027686129911500563
Swing,0,0,4,3.01949,0.13425,-0.0006141007563030907
Swing,0,0,3,2.60559,-0.08147,-0.004799676767780519
Swing,1,0,5,2.29127,0.70431,-0.0010997696381578118
Swing,1,0,2,2.15592,0.26349,-0.001150551464057849
Swing,1,0,1,2.23741,0.19062,0.09289349133482794
Swing,1,4,5,3.2595,0.58922,0.02317489903696801
Swing,1,4,4,0.27218,0.06375,0.007453416149068318
Swing,2,4,6,2.037,-0.38906,-0.13402061855670103
Swing,0,0,5,1.61472,0.11694,-0.0010997696381578118
Swing,0,0,3,2.25606,0.22242,0.0
Swing,0,1,5,1.58039,-0.66357,0.01271417392341024
Swing,0,1,2,2.20264,-0.02544,1.973356723715701
Swing,0,0,9,1.11288,-0.31616,0.0030843553837095316
Swing,0,1,5,2.46506,-0.44807,0.01271417392341024
Swing,0,1,2,1.03819,-1.45177,-0.003650642863614391
Swing,0,1,0,0.99951,-0.81821,-0.009063531059795848
Swing,1,1,4,1.05202,-0.37819,-0.0038155763851401153
Swing,1,1,1,2.03243,-0.98734,0.022359259685336558
Swing,1,3,6,2.08939,-0.52134,0.029878048780487804
Swing,1,3,4,2.70964,0.05008,-0.03444702517831691
Swing,2,3,5,1.09633,0.02073,0.01948347037035504
Swing,2,3,1,1.8144,0.66643,-0.11409508194833912
Swing,0,0,5,1.96006,0.48615,-0.0010997696381578118
Swing,0,0,4,1.17136,0.45427,-0.0006141007563030907
Swing,0,0,1,3.06397,-0.77211,0.013977107267854613
Swing,0,1,6,1.73025,-0.36096,-0.017491939681068498
Swing,1,1,5,1.73762,0.18457,-0.02223304122038299
Swing,0,0,6,1.80791,1.21484,-0.0027686129911500563
Swing,0,0,7,1.61755,0.30778,-0.006357840547369964
Swing,1,0,2,2.06663,0.69999,-0.001150551464057849
Swing,1,0,0,1.09691,-1.64451,0.002250321102215661
Swing,2,0,5,1.42277,-0.96318,-0.0010997696381578118
Swing,2,0,4,2.31084,-0.36742,-0.00887003470883147
Swing,0,1,2,1.8479,-0.69199,-0.003650642863614391
Swing,0,1,3,3.07594,0.18787,-0.0281772753095115
Swing,1,1,2,2.81811,1.34554,0.02715047512504433
Swing,1,3,5,2.28307,-0.29213,0.0
Swing,2,3,2,0.8942,0.75443,-0.003119622177654144
Swing,2,3,0,1.99865,1.37302,-0.07846153846153846
Swing,0,0,7,1.53804,-0.6292,-0.006357840547369964
Swing,1,0,1,1.43303,-0.1238,0.0
Swing,2,0,2,0.96909,0.08962,-0.001150551464057849
Swing,0,0,2,2.86609,-0.14103,-0.001150551464057849
Swing,0,0,0,1.66546,-0.05486,0.0
Swing,0,0,0,2.22011,-0.64626,0.002250321102215661
Swing,1,0,6,2.77804,-0.70111,-0.0027686129911500563
Swing,1,0,3,1.23987,0.49625,-0.004799676767780519
Swing,2,0,9,2.68341,-0.37458,0.0030843553837095316
Swing,2,0,10,2.65502,-0.40142,-0.015578635014836795
Swing,0,0,2,2.6505,-0.28985,0.015028871999046388
Swing,0,1,5,3.11893,-0.07154,0.03986464904845457
Swing,0,3,5,2.77752,-0.03488,0.01948347037035504
Swing,0,3,4,2.85959,0.46762,0.025854305360679064
Swing,0,3,1,3.00568,0.82323,0.0
Swing,0,3,3,1.35799,0.42072,-0.056845041008695474
Swing,1,3,6,1.33647,0.19391,0.029878048780487804
Swing,1,3,1,2.22936,0.70819,0.0
Swing,1,3,1,3.00358,-0.49209,0.0
Swing,1,3,1,2.93157,0.07797,0.972195573786761
Swing,1,6,5,3.31728,0.63611,0.07062279670975322
Swing,1,6,2,2.44924,-1.11746,-0.056521739130434775
Swing,1,6,8,2.43488,-0.75035,0.0
Swing,1,6,8,2.04728,-0.58421,0.9496215220949263
Swing,1,5,6,1.81253,-0.0841,0.04651920648498921
Swing,1,5,4,2.70869,0.46144,1.0061592204449346
Swing,1,6,5,2.80484,-0.10268,0.07062279670975322
Swing,1,6,0,3.32146,-0.39738,-0.01410105757931844
Swing,2,6,5,2.37193,-0.03347,0.07062279670975322
Swing,2,6,7,0.05741,-0.2715,-0.0024065161051462225
Swing,2,6,3,2.46324,-0.00418,0.0
Swing,2,6,8,2.70233,0.0659,-0.14063223135327155
Swing,0,0,4,2.95852,0.62094,-0.0006141007563030907
Swing,0,0,1,2.54624,-0.7549,0.0
Swing,0,0,1,1.46156,-0.68034,0.0
Swing,0,0,1,3.63124,-0.23251,0.0
Swing,0,0,1,3.0569,1.25878,0.0
Swing,0,0,1,3.37097,0.29949,0.0
Swing,0,0,8,3.48912,0.25538,-0.007388489543800994
Swing,1,0,2,2.45468,0.2505,-0.001150551464057849
Swing,1,0,0,3.93253,-0.14405,0.0
Swing,1,0,1,2.64385,-0.35615,4.800490696603606e-05
Swing,2,0,5,2.59436,-0.41188,-0.0010997696381578118
Swing,2,0,7,2.20831,0.58419,0.007571261813518613
Swing,2,1,4,2.67949,0.621,-0.04355400696864112
Swing,0,0,3,2.9499,0.35088,0.0
Swing,1,0,6,2.79588,-0.03223,-0.003334708840487111
Swing,2,0,6,3.35047,0.35684,-0.0027686129911500563
Swing,2,0,4,2.63516,-0.73414,-0.0006141007563030907
Swing,2,0,1,1.05604,-0.94889,4.800490696603606e-05
Swing,0,0,5,,,-0.0010997696381578118
Swing,0,0,4,2.57526,-0.5842,-0.0006141007563030907
Swing,0,0,1,3.17017,0.04079,4.800490696603606e-05
Swing,1,0,9,2.99302,0.89495,0.0030843553837095316
Swing,1,0,7,2.65996,-0.12906,-0.0015581637795894446
Swing,1,0,3,3.43883,0.38278,-0.004799676767780519
Swing,2,0,5,2.03537,0.47852,-0.0010997696381578118
Swing,2,0,2,3.4476,-0.26583,-0.007204169221336603
Swing,0,0,5,2.96577,0.66393,0.0
Swing,1,0,6,1.69743,1.03544,-0.0027686129911500563
Swing,1,0,3,2.07336,-0.01789,-0.004799676767780519
Swing,2,1,2,2.2119,0.25537,0.02715047512504433
Swing,2,3,5,0.86546,-1.07061,0.01948347037035504
Swing,2,3,10,2.86026,-0.42387,-0.035059927045336114
Swing,2,7,10,2.41695,0.29739,-0.09464285714285714
Swing,2,7,5,2.32627,-1.00976,-0.125
Swing,0,0,8,1.90836,0.01635,-0.007388489543800994
Swing,1,1,7,3.19482,0.30191,0.00022020246145342676
Swing,1,1,8,2.43657,0.536,0.003539131710279003
Swing,1,3,2,3.3985,0.54568,-0.003119622177654144
Swing,1,3,0,1.79643,-0.03517,1.020096153846154
Swing,1,5,6,1.82376,0.44389,0.9971463323353293
Swing,2,2,5,2.68494,-0.04424,-0.0390625
Swing,0,0,2,2.27705,-0.30902,-0.001150551464057849
Swing,0,0,0,1.48055,0.56835,0.0
Swing,0,0,0,2.28136,-1.35153,0.002250321102215661
Swing,1,0,4,2.20612,-0.25191,-0.0006141007563030907
Swing,1,0,1,3.00395,-0.88856,0.0
Swing,1,0,1,1.40846,1.78777,0.0
Swing,1,0,1,2.39174,0.48837,0.0
Swing,1,0,1,1.54254,0.48119,0.0
Swing,1,0,3,0.8996,0.21964,0.0
Swing,1,0,3,3.03922,0.1727,-0.004799676767780519
Swing,2,0,5,3.14466,0.39097,-0.0010997696381578118
Swing,2,0,2,1.8315,-0.14252,-0.001150551464057849
Swing,2,0,0,0.72755,0.56827,0.0
Swing,2,0,1,1.7537,1.36105,-0.008255933952528379
Swing,0,0,6,3.26448,0.86107,-0.0027686129911500563
Swing,0,0,4,1.61052,-0.45526,-0.0005660958493370546
Swing,1,0,6,1.59324,-0.84566,-0.0027686129911500563
Swing,1,0,8,2.526,1.40416,0.006540612817087583
Swing,1,1,6,2.15926,-0.90324,0.003829026067189628
Swing,1,1,7,2.79589,0.08328,0.00022020246145342676
Swing,1,1,3,0.94347,-0.77637,-0.0281772753095115
Swing,2,1,5,1.60752,-0.11512,-0.02223304122038299
Swing,0,0,5,1.98505,-0.97333,-0.0010997696381578118
Swing,0,0,2,2.7732,-0.44928,-0.001150551464057849
Swing,0,0,1,2.34551,0.93215,0.0
Swing,0,0,3,1.3306,-0.10377,0.0
Swing,0,0,3,2.59161,-0.08074,-0.004799676767780519
Swing,1,0,2,2.76438,0.47183,-0.001150551464057849
Swing,1,0,1,2.67069,0.48107,0.013977107267854613
Swing,1,1,5,3.04332,0.49635,0.03986464904845457
Swing,1,3,7,2.55625,0.65189,-0.0017469238948807642
Swing,1,7,4,1.74968,0.08354,0.010798898071625346
Swing,1,7,1,2.95526,0.82968,0.0
Swing,1,7,1,1.32377,-0.48748,0.8887643569355042
Swing,2,3,6,1.96907,0.22192,0.058333333333333334
Swing,2,7,5,0.75448,0.02684,-0.027200488997555006
Swing,2,7,2,1.54376,0.33965,1.9642981792663927
Swing,2,3,11,,,-0.04371584699453552
Swing,0,0,4,3.21482,-0.06239,-0.0006141007563030907
Swing,0,0,1,1.0224,-0.57192,4.800490696603606e-05
Swing,1,3,2,3.00851,0.03301,-0.003119622177654144
Swing,1,3,0,2.7876,0.58152,-0.07015759960204404
Swing,0,0,1,3.52314,-0.20042,0.09289349133482794
Swing,0,4,2,3.0011,0.02759,0.038940981798124635
Swing,0,4,0,2.90168,-0.34135,0.0
Swing,0,4,0,2.4703,-0.39495,0.0
Swing,0,4,1,2.74537,-0.10475,0.0
Swing,0,4,1,1.79183,-0.37768,0.0
Swing,0,4,1,3.37543,-0.43592,0.0
Swing,0,4,1,1.82586,1.41835,-0.011894052973513244
Swing,1,4,6,2.36591,-0.32531,0.8742833203027933
Swing,2,0,9,1.76599,-0.30863,0.0030843553837095316
Swing,2,0,7,2.66777,0.53532,0.02440072059313562
Swing,2,2,2,1.90144,-0.38644,-0.019816087258863746
Swing,2,2,0,3.38935,-0.16582,0.9583352776421084
Swing,2,3,6,2.59398,0.66644,0.029878048780487804
Swing,2,3,8,1.8199,-0.15636,0.0
Swing,2,3,8,2.82244,0.73455,-0.1348539558773477
Swing,0,0,6,3.1778,-0.48935,-0.0027686129911500563
Swing,0,0,4,3.1039,0.58668,-0.0006141007563030907
Swing,0,0,3,1.76856,-1.36871,-0.004799676767780519
Swing,1,0,5,2.5378,0.67038,-0.0010997696381578118
Swing,1,0,1,2.54706,0.88642,4.800490696603606e-05
Swing,2,0,2,2.47817,0.11124,0.015028871999046388
Swing,2,1,4,1.88794,0.4995,0.978679034251742
Swing,2,1,5,1.76661,-0.353,0.01271417392341024
Swing,2,1,4,1.80277,-0.52727,-0.0038155763851401153
Swing,2,1,3,1.54204,-0.60067,0.0
Swing,2,1,8,2.03676,0.07911,-0.05855855855855856
Swing,0,0,6,2.60669,0.0069,-0.003334708840487111
Swing,1,0,4,3.01439,1.25329,-0.0006141007563030907
Swing,1,0,8,2.8446,0.06269,0.0
Swing,1,1,5,1.80233,0.25673,0.01271417392341024
Swing,1,1,2,2.85538,0.65294,0.02715047512504433
Swing,1,3,2,1.65913,0.7044,-0.003119622177654144
Swing,1,3,1,3.22501,-0.47435,0.0
Swing,1,3,1,3.09047,0.67287,0.0
Swing,1,3,3,3.79261,0.02156,-0.056845041008695474
Swing,2,3,6,1.74151,-0.70452,-0.06666666666666667
Swing,0,0,1,1.2411,0.81972,0.013977107267854613
Swing,0,1,9,2.60686,1.00726,0.01451122407835187
Swing,1,1,3,1.99991,0.53322,0.0
Swing,1,1,3,1.82929,-1.31661,-0.0281772753095115
Swing,2,1,5,1.54952,-0.21356,-0.02223304122038299
Swing,0,0,3,2.97424,0.03195,-0.004799676767780519
Swing,1,0,5,2.98373,-0.30718,-0.0010997696381578118
Swing,1,0,2,1.25779,0.59154,-0.001150551464057849
Swing,1,0,3,1.76367,-0.92355,-0.004799676767780519
Swing,2,0,1,1.98438,-0.87589,-0.008255933952528379
Swing,0,0,6,2.24738,0.3949,-0.0027686129911500563
Swing,0,0,4,2.17111,0.22825,-0.0006141007563030907
Swing,0,0,1,2.2609,-0.97231,0.0
Swing,0,0,3,3.18181,0.33456,0.0
Swing,0,0,3,3.04745,-0.27963,0.0
Swing,0,0,3,0.93994,-1.98159,-0.004799676767780519
Swing,1,0,1,3.09561,1.0743,0.0
Swing,2,0,9,1.13305,-1.39388,0.0030843553837095316
Swing,2,0,7,1.34592,-1.29739,-0.0015581637795894446
Swing,2,0,8,1.59699,-0.26981,0.0
Swing,2,1,4,2.37289,0.10448,-0.04355400696864112
Swing,0,0,10,1.35886,-0.64348,0.00011379338845861342
Swing,0,1,4,1.48368,0.14015,-0.0038155763851401153
Swing,0,1,3,2.87144,-0.53005,0.011687373738943067
Swing,0,3,6,2.65291,-0.76077,0.029878048780487804
Swing,0,3,4,2.69657,-0.47831,0.025854305360679064
Swing,0,3,1,1.57024,0.65949,0.0026009791921664666
Swing,0,7,4,1.42412,0.49972,0.010798898071625346
Swing,0,7,1,2.23333,0.26178,0.9516666666666667
Swing,0,7,5,2.46485,-0.16606,-0.027200488997555006
Swing,0,7,2,1.71041,0.13715,0.07787616467323069
Swing,0,7,0,1.47113,0.88317,-0.050675675675675685
Swing,1,7,4,3.24069,0.14977,-0.037534435261707993
Swing,2,7,6,0.94867,-0.37621,0.030004314779780272
Swing,2,7,4,1.63891,0.97334,0.010798898071625346
Swing,2,7,3,2.01867,0.91475,0.0
Swing,2,7,3,1.61807,0.71583,-0.2671677592537131
Swing,0,0,6,1.33423,-0.42686,0.010594393520401466
Swing,0,1,5,2.51839,0.22735,0.0
Swing,1,1,10,2.459,0.7373,1.9498521221138387
Swing,1,0,6,1.74633,-0.59256,-0.0027686129911500563
Swing,1,0,4,1.61206,-0.8489,-0.0006141007563030907
Swing,1,0,1,2.5979,-0.83731,4.800490696603606e-05
Swing,2,0,5,1.63556,-0.98366,-0.0010997696381578118
Swing,2,0,2,2.01691,-0.54305,-0.001150551464057849
Swing,2,0,0,1.8211,0.08874,0.016179423463104237
Swing,2,1,5,2.21014,0.12772,0.01271417392341024
Swing,2,1,2,2.25298,0.57739,0.02715047512504433
Swing,2,3,6,0.78747,1.30812,0.029878048780487804
Swing,2,3,4,0.52363,0.33957,0.025854305360679064
Swing,2,7,8,2.20929,0.72099,0.0
Swing,2,7,8,1.98816,0.14646,-0.34285714285714286
Swing,0,0,2,2.29116,0.07175,0.0010997696381578118
Swing,2,0,8,1.75612,-0.49019,-0.007388489543800994
Swing,0,0,6,2.54226,0.30237,-0.0027686129911500563
Swing,0,0,4,2.55593,-0.33665,-0.0005660958493370546
Swing,1,0,9,2.09029,-0.33718,0.0030843553837095316
Swing,1,0,10,2.6338,-0.58876,0.00011379338845861342
Swing,1,0,8,2.60662,0.19409,-0.007388489543800994
Swing,2,0,4,1.59355,-0.40238,-0.0006141007563030907
Swing,2,0,1,1.44041,0.23091,4.800490696603606e-05
Swing,0,0,5,1.58444,0.59144,0.013929102360888576
Swing,0,1,10,3.54283,0.24866,0.00010674181290294682
Swing,0,3,5,2.3693,-0.02361,0.03249690432575704
Swing,1,6,4,2.66335,0.10699,0.09411764705882353
Swing,1,6,3,3.01573,-0.35167,0.0
Swing,1,6,3,2.11468,-0.20485,0.0
Swing,1,6,3,1.3507,0.22557,0.0
Swing,1,6,8,1.80322,0.86876,-0.05434157561817135
Swing,2,6,6,1.40298,0.0181,-0.013387423935091292
Swing,2,6,4,,,0.09411764705882353
Swing,2,6,1,,,1.7965392329771415
Swing,0,0,6,0.79093,-0.19043,-0.0027686129911500563
Swing,0,0,3,2.34736,-0.10323,-0.004799676767780519
Swing,1,0,6,1.92775,1.27267,-0.0027686129911500563
Swing,1,0,4,2.62225,0.61871,-0.0006141007563030907
Swing,1,0,3,2.62125,0.11993,0.025958884372725068
Swing,1,2,9,2.44574,0.17736,-0.004104400323496932
Swing,1,3,5,3.03799,0.66767,1.9769648097311625
Swing,1,2,5,2.78588,0.1728,0.044651350837138504
Swing,1,2,2,3.30097,0.48469,-0.019816087258863746
Swing,1,2,1,1.54005,-0.7037,0.0
Swing,1,2,1,2.2666,-0.53567,0.0
Swing,1,2,1,1.69292,-0.80013,0.0
Swing,1,2,1,1.93697,0.34881,0.0
Swing,1,2,1,3.53344,-0.00423,0.0
Swing,1,2,8,1.99089,-0.33126,0.0
Swing,1,2,8,2.22466,0.33492,0.9513668994880996
Swing,1,1,5,2.3829,0.33985,0.01271417392341024
Swing,1,1,10,2.18621,-0.16695,-0.03621877552527262
Swing,2,1,6,2.73578,0.88722,0.003829026067189628
Swing,2,1,7,0.79007,-0.38077,0.00022020246145342676
Swing,2,1,3,1.58844,-0.32784,-0.042106377670400076
Swing,0,0,4,2.14936,0.19363,-0.0006141007563030907
Swing,0,1,5,1.58174,-0.05608,0.03986464904845457
Swing,0,3,1,2.58473,-0.85102,-0.06030133053899597
Swing,1,3,9,2.7992,0.12083,0.03830979247218497
Swing,1,3,7,2.32405,0.56588,-0.05859196490357624
Swing,2,3,5,1.87993,0.95012,-0.06209769026883756
Swing,0,0,6,2.34278,1.43789,-0.003334708840487111
Swing,1,0,9,2.27059,0.07516,0.010655617197228144
Swing,1,3,9,2.1521,0.36643,0.03830979247218497
Swing,1,3,7,1.86893,-0.42792,-0.0017469238948807642
Swing,1,3,8,1.94698,-0.15844,-0.08106020446800453
Swing,2,3,5,2.96982,-0.26127,0.01948347037035504
Swing,2,3,2,2.80513,1.4839,-0.003119622177654144
Swing,0,0,6,2.91891,-0.15084,-0.0027686129911500563
Swing,0,0,4,3.04526,0.38245,-0.0006141007563030907
Swing,0,0,1,-0.08356,0.00768,4.800490696603606e-05
Swing,1,0,5,2.07907,0.30884,-0.0010997696381578118
Swing,1,0,2,1.77437,0.0046,-0.001150551464057849
Swing,1,0,0,3.27952,-0.49397,0.002250321102215661
Swing,2,0,4,1.67183,-0.42186,0.013363006511551522
Swing,2,1,4,1.90084,-0.00125,-0.0038155763851401153
Swing,2,1,1,0.32316,0.09299,-0.031434491724006586
Swing,0,0,5,3.00043,-0.48273,0.013929102360888576
Swing,0,1,6,2.39641,0.36679,-0.03142104204195707
Swing,2,0,6,3.22814,-0.28552,-0.0027686129911500563
Swing,2,0,4,2.44257,0.34843,-0.0006141007563030907
Swing,2,0,1,2.58227,0.36119,-0.008255933952528379
Swing,0,0,2,2.08327,-0.79264,-0.001150551464057849
Swing,1,0,4,2.97028,0.23463,-0.0006141007563030907
Swing,1,0,3,3.68366,-0.51119,-0.004799676767780519
Swing,2,0,5,3.40687,-0.38942,-0.0010997696381578118
Swing,2,0,0,2.5723,-0.84314,0.0
Swing,2,0,0,2.51464,-0.62674,0.0
Swing,2,0,0,2.41637,0.16461,0.0
Swing,2,0,1,0.75444,0.35527,4.800490696603606e-05
Swing,0,0,5,2.366,-0.38224,-0.0010997696381578118
Swing,0,0,4,1.42289,-0.08931,-0.0006141007563030907
Swing,0,0,3,2.36651,0.17617,-0.004799676767780519
Swing,1,0,2,3.00539,0.85307,-0.001150551464057849
Swing,1,0,3,2.56361,1.50935,0.0
Swing,1,0,3,3.21801,0.55211,-0.004799676767780519
Swing,2,0,2,2.27084,1.26531,0.015028871999046388
Swing,2,1,6,3.3982,1.10505,-0.03972498090145149
Swing,0,1,10,3.35581,0.48177,0.00010674181290294682
Swing,0,3,6,2.23601,0.69464,0.029878048780487804
Swing,0,3,4,2.77829,0.76882,-0.0019501208525598696
Swing,1,6,6,2.49922,-0.94028,-0.013387423935091292
Swing,1,6,10,1.75534,-0.44114,0.013513513513513514
Swing,0,0,6,2.92991,0.00975,-0.0027686129911500563
Swing,0,0,4,2.96719,0.24719,-0.0006141007563030907
Swing,0,0,3,1.52576,0.20712,-0.004799676767780519
Swing,1,0,5,3.36694,-0.19255,-0.0010997696381578118
Swing,1,0,1,2.74192,0.05092,0.0
Swing,1,0,1,2.16967,-0.77104,0.0
Swing,1,0,1,0.64674,0.75368,4.800490696603606e-05
Swing,2,0,2,3.34127,-0.20594,-0.001150551464057849
Swing,2,0,1,2.84348,1.28346,0.0
Swing,2,0,1,1.57065,-0.44352,-0.008255933952528379
Swing,0,0,5,3.23171,0.65805,-0.0010997696381578118
Swing,0,0,2,2.48828,-0.36013,-0.001150551464057849
Swing,0,0,1,1.6434,-0.15245,4.800490696603606e-05
Swing,1,0,5,2.40118,-0.31205,-0.0010997696381578118
Swing,1,0,2,2.65803,-0.77898,-0.001150551464057849
Swing,1,0,0,1.20134,-0.42854,0.002250321102215661
Swing,2,1,5,1.6241,-1.38351,0.01271417392341024
Swing,0,0,2,2.44235,0.84576,0.0010997696381578118
Swing,1,0,4,1.45439,0.29356,-0.0006141007563030907
Swing,1,1,5,3.27554,0.10048,0.0
Swing,2,1,9,2.31292,0.96535,-0.035678889990089196
Swing,0,1,2,2.97185,0.58714,0.004115284856206769
Swing,1,2,2,2.72677,0.41026,1.017435574450218
Swing,1,4,5,2.53508,0.15415,0.02317489903696801
Swing,1,4,2,1.50812,-1.06193,0.038940981798124635
Swing,1,4,1,2.23433,0.62734,-0.011894052973513244
Swing,2,4,5,3.20677,0.62941,0.02317489903696801
Swing,2,4,2,2.58949,0.35509,-0.12432432432432433
Swing,0,0,5,2.48407,-0.21238,-0.0010997696381578118
Swing,0,0,4,1.9333,0.12824,-0.0006141007563030907
Swing,1,0,6,2.07432,0.60444,-0.0027686129911500563
Swing,1,0,1,3.12828,-0.32538,4.800490696603606e-05
Swing,2,0,5,3.19921,-0.14505,-0.0010997696381578118
Swing,2,0,2,3.08769,0.61749,-0.001150551464057849
Swing,2,0,0,1.80122,1.11308,-0.006053617757278754
Swing,0,0,5,2.23687,0.52602,-0.0010997696381578118
Swing,0,0,2,2.05438,-0.22241,0.015028871999046388
Swing,0,1,5,2.59675,0.38522,0.03986464904845457
Swing,0,3,10,1.68421,0.20657,-0.1559847805617952
Swing,2,1,0,1.29761,-1.20786,0.0
Swing,2,1,0,1.72342,-0.05299,-0.03129657228017884
Swing,0,0,5,2.91592,0.24872,-0.0010997696381578118
Swing,0,0,2,2.01456,-0.75523,0.0010997696381578118
Swing,1,0,6,1.73031,0.05236,-0.0027686129911500563
Swing,1,0,4,2.43182,0.40095,-0.0006141007563030907
Swing,1,0,3,1.24646,-0.14226,0.0
Swing,1,0,3,1.36889,-0.54948,-0.004799676767780519
Swing,2,0,9,2.03922,0.13383,0.0030843553837095316
Swing,2,0,8,1.49329,0.15142,-0.007388489543800994
Swing,0,0,5,0.62936,0.46037,-0.0010997696381578118
Swing,0,0,2,1.53384,1.2139,-0.001150551464057849
Swing,0,0,1,2.95086,0.84795,4.800490696603606e-05
Swing,1,0,5,2.49254,0.67548,0.013929102360888576
Swing,1,1,5,1.97666,0.45379,0.0
Swing,2,1,5,1.6208,0.06819,0.01271417392341024
Swing,0,0,6,2.83682,0.73315,-0.0027686129911500563
Swing,0,0,4,2.10565,0.62052,-0.0006141007563030907
Swing,0,0,1,1.55582,1.18702,4.800490696603606e-05
Swing,1,0,6,2.97678,0.0038,-0.0027686129911500563
Swing,1,0,3,1.52473,-0.19998,0.009129425593108057
Swing,1,1,10,2.31995,-0.28542,-0.03621877552527262
Swing,2,1,5,1.88202,0.4807,0.01271417392341024
Swing,2,1,2,3.39453,-0.05188,-0.003650642863614391
Swing,2,1,0,2.3579,0.18855,-0.022992633420684423
Swing,0,0,5,2.57261,0.68184,0.013929102360888576
Swing,0,1,8,1.43176,-0.27966,0.0
Swing,0,1,8,1.81746,0.2986,-0.036325517338175566
Swing,1,1,4,2.6194,0.43654,-0.0038155763851401153
Swing,1,1,1,1.61649,1.44731,-0.01750538936311801
Swing,2,1,6,1.51312,0.13971,0.003829026067189628
Swing,2,1,7,1.87564,0.37659,0.00022020246145342676
Swing,2,1,8,0.42511,-0.15888,-0.05025461969906414
Swing,0,0,3,2.58564,0.85592,0.0
Swing,0,0,3,2.25076,0.22228,-0.004799676767780519
Swing,1,0,5,3.23731,0.37257,0.013929102360888576
Swing,1,1,5,1.80544,-0.81794,0.01271417392341024
Swing,1,1,4,1.98934,-0.45543,-0.0038155763851401153
Swing,1,1,3,2.83481,-0.7931,0.9718227246904886
Swing,1,1,3,2.40737,-0.44087,-0.0281772753095115
Swing,2,1,9,1.48552,-0.45693,0.01451122407835187
Swing,2,3,5,1.97311,0.02989,0.01948347037035504
Swing,2,3,1,2.87156,0.14989,0.0
Swing,2,3,1,2.61026,-0.55872,0.0
Swing,2,3,1,3.12975,-0.66271,-0.11409508194833912
Swing,0,0,5,1.60954,0.05673,-0.0010997696381578118
Swing,0,0,4,0.8088,0.11387,-0.0006141007563030907
Swing,0,0,3,2.42636,0.17746,-0.004799676767780519
Swing,1,0,9,1.48311,-0.58852,0.0030843553837095316
Swing,1,0,7,2.46136,-0.80576,-0.0015581637795894446
Swing,1,0,3,2.05948,0.23855,0.0
Swing,1,0,3,0.02404,-0.63153,-0.004799676767780519
Swing,2,0,5,2.02148,0.56586,-0.0010997696381578118
Swing,2,0,2,1.86312,0.88625,-0.001150551464057849
